63.515168|63.520908|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.0057399999999958595|[1e-05, 0.0002819999999985612, 0.0005389999999962924, 0.0003010000000003288, 0.0002729999999999677, 0.002207000000005621, 0.00021099999999307784, 0.0005459999999999354, 0.00033600000000433283, 0.0005389999999962924, 0.0002500000000011937]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.519413|63.616159|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514]|0.09674600000000311|[1e-05, 0.0007120000000000459, 0.00016899999999964166, 0.0006139999999987822, 0.00017300000000375348, 0.0908239999999978, 0.0023509999999973274, 0.0002309999999994261, 0.0007540000000005875, 0.00018200000000234695, 0.0005820000000014147]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.521187|63.617184|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.0959970000000041|[1e-05, 0.00024300000000465616, 0.00027599999999949887, 0.0003279999999961092, 0.09262700000000024, 0.0002880000000047289, 0.0007659999999987122, 1.2999999995599865e-05, 0.0006290000000035434, 0.00023999999999801958, 0.0005310000000022796]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.518857|63.617618|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 597, 1235, 1235, 1235, 1235, 243]|0.09876100000000321|[1e-05, 0.0008130000000008408, 0.00087400000000315, 0.0007850000000004798, 0.00026400000000137425, 0.00031599999999798456, 0.09290699999999674, 0.0007590000000021746, 0.0008369999999970901, 0.0007720000000048799, 0.00032300000000162754]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.252859|64.094524|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[801, 1392, 345, 597, 287, 597, 1140, 1392, 345, 597, 1474]|0.8416650000000061|[1e-05, 0.05624499999999699, 0.007139999999999702, 0.06421200000000482, 0.0679619999999943, 0.06552400000000347, 0.06367499999999637, 0.03424800000000516, 0.030498999999998944, 0.06422700000000248, 0.38787099999998986]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.616159|64.094641|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 54, 54]|0.4784819999999925|[1e-05, 0.0006360000000000809, 0.0001509999999953493, 0.0028250000000014097, 6.700000000137152e-05, 0.0002939999999966858, 6.700000000137152e-05, 0.06217200000000389, 0.02440799999999399, 0.38774500000000955, 7.199999998874773e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.617308|64.097163|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 99, 60, 60, 60]|0.4798549999999935|[1e-05, 0.00030999999999892225, 0.002316000000000429, 0.00012499999999704414, 0.00021800000000382624, 0.00010999999999938836, 0.0001279999999965753, 0.47417500000000246, 0.0015219999999942502, 0.0003560000000106811, 0.0004330000000010159]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.094655|64.100501|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.005845999999991136|[1e-05, 4.799999999249849e-05, 0.0012380000000007385, 0.00016700000000469117, 0.0006419999999991433, 0.00015199999999992997, 0.002816999999993186, 7.400000001211993e-05, 0.0002819999999985612, 6.700000000137152e-05, 0.00028399999999351166]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
63.619958|64.101124|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1075, 1235, 1351, 1235, 1235, 163, 1235, 1235, 1235, 1235, 243]|0.48116600000000176|[1e-05, 0.0003510000000019886, 0.00012800000000368073, 0.47594399999999126, 0.0007820000000009486, 0.0002780000000086602, 0.0024729999999948404, 0.00034800000000245745, 0.0003489999999999327, 0.0003459999999932961, 0.00011900000001219269]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.097276|64.101664|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.004388000000005832|[1e-05, 0.00027000000000043656, 0.002328000000005659, 8.59999999960337e-05, 0.00023000000000195087, 0.00012100000000714317, 0.00023699999999848842, 0.00010999999999228294, 0.00023600000000101318, 0.00010900000000901855, 0.00012099999999293232]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.100501|64.103471|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.002970000000004802|[1e-05, 0.00027000000000043656, 7.600000000707041e-05, 0.0015989999999987958, 6.999999996537554e-06, 0.00020600000000570162, 6.8999999996322e-05, 0.00027900000000613545, 6.700000000137152e-05, 0.0002849999999909869, 6.799999999884676e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.101715|64.10482|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.0031050000000050204|[1e-05, 0.0007379999999983511, 8.300000000360797e-05, 0.00023799999999596366, 0.00011800000000050659, 0.00022800000000700038, 0.00012599999999451938, 0.0002250000000003638, 8.099999999444663e-05, 0.00012000000000966793, 0.0010850000000033333]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.101664|64.106088|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1111, 1235, 1235, 1235, 1235, 243, 1235, 1235, 245, 1235, 801]|0.0044240000000002055|[1e-05, 0.0008260000000035461, 0.000354999999998995, 0.0003519999999923584, 0.0003070000000064965, 0.00012099999999293232, 0.001195000000009827, 0.000309000000001447, 0.00017299999998954263, 0.00047500000000866294, 0.0002649999999988495]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.104631|64.107063|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.0024319999999988795|[1e-05, 7.700000000454565e-05, 0.0002729999999928623, 7.500000000959517e-05, 0.0001699999999971169, 0.0003030000000023847, 0.00016599999999300508, 0.00020100000000411455, 6.700000000137152e-05, 0.0009879999999924394, 6.700000000137152e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.104868|64.107449|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.0025810000000063837|[1e-05, 0.00023500000000353793, 7.100000000548334e-05, 0.00017400000000122873, 0.00039400000000000546, 8.199999999192187e-05, 0.00018400000000440286, 7.999999999697138e-05, 0.0009749999999968395, 0.00012700000000620548, 0.0002250000000003638]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.107303|64.161163|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.05386000000000024|[1e-05, 6.700000000137152e-05, 0.0002020000000015898, 6.700000000137152e-05, 0.00020599999999149077, 7.399999999790907e-05, 0.00037100000000123146, 0.051675000000003024, 0.00018300000000692762, 0.0006609999999938054, 0.00016899999999964166]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.107495|64.161583|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.05408799999999303|[1e-05, 0.00018900000000598993, 8.299999998939711e-05, 0.00019900000000916407, 7.199999998874773e-05, 8.200000000613272e-05, 0.000506999999998925, 0.0517109999999974, 0.0002910000000042601, 0.0005340000000018108, 0.00024299999999755073]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.107141|64.164955|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 165, 1235, 1235, 1235, 881, 1235]|0.05781400000000758|[1e-05, 0.00030800000000397176, 0.0002690000000029613, 0.00027499999998781277, 8.100000000865748e-05, 0.0005050000000039745, 0.05186299999999733, 0.0007810000000034734, 0.0007880000000000109, 0.0007079999999888287, 0.0021279999999990196]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.161583|64.328321|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514]|0.16673800000000938|[1e-05, 0.000171000000008803, 0.0006190000000003693, 8.799999999098418e-05, 0.001946000000003778, 0.00018400000000440286, 0.0006249999999994316, 0.00017300000000375348, 0.0005879999999933716, 0.09635799999999506, 0.06580700000000661]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.161864|64.328588|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.1667240000000021|[1e-05, 0.00025600000000736145, 0.0004529999999931533, 0.0002510000000057744, 0.00187599999999577, 0.0002550000000098862, 0.0005489999999923612, 0.0002690000000029613, 0.0006309999999984939, 1.2999999995599865e-05, 0.1620240000000024]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.328321|64.335137|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.006816000000000599|[1e-05, 0.0006279999999918573, 0.0001560000000040418, 0.0029940000000010514, 0.00017800000000534055, 0.0008349999999950342, 0.00016899999999964166, 0.0006879999999966913, 0.0001540000000090913, 0.000667999999990343, 0.00015500000000656655]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.328773|64.335593|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.006820000000004711|[1e-05, 0.0005910000000000082, 1.1999999998124622e-05, 0.0031050000000050204, 0.00039999999999906777, 0.0005560000000031096, 0.0002539999999982001, 0.0005369999999942365, 0.0002890000000093096, 0.0006199999999978445, 0.00030099999999322335]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.165651|64.475738|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 245, 1235, 287, 1235, 1235, 1235, 1235, 243, 679, 597]|0.31008700000001|[1e-05, 0.0005009999999998627, 0.16243599999999958, 0.0006500000000073669, 0.0033249999999895863, 0.0010220000000060736, 0.0008279999999984966, 0.000904000000005567, 0.00027599999999949887, 0.001313999999993598, 0.1386619999999965]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.336764|64.640841|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.3040769999999924|[1e-05, 0.09358100000000036, 0.16397899999999765, 0.04541799999999796, 6.600000000389628e-05, 0.00024100000000260025, 5.499999998903604e-05, 0.0002950000000083719, 5.5000000003246896e-05, 0.0002539999999982001, 5.699999999819738e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.335698|64.641869|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.3061710000000062|[1e-05, 0.001383000000004131, 0.13865700000000913, 0.1641829999999942, 5.000000001587068e-06, 0.00034099999999170905, 8.300000000360797e-05, 0.00019600000000252749, 0.00010199999999827014, 0.0001929999999958909, 9.30000000067821e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.642006|64.645163|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.0031570000000016307|[1e-05, 9.400000000425734e-05, 0.00018900000000598993, 0.0007529999999889014, 0.00027000000000043656, 7.00000000080081e-05, 0.0002619999999922129, 0.00011100000000396903, 7.999999999697138e-05, 0.0011379999999974189, 0.00011500000000808086]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.641869|64.645229|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.0033600000000006958|[1e-05, 5.899999999314787e-05, 0.0002420000000000755, 5.600000000072214e-05, 0.0009399999999999409, 6.900000001053286e-05, 0.00026599999999632473, 6.600000000389628e-05, 0.0012949999999989359, 6.599999998968542e-05, 0.00023500000000353793]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.639864|64.645386|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 367, 1235, 1235, 1235, 1235, 243, 1075, 1235]|0.005521999999999139|[1e-05, 0.00032099999999957163, 0.0003799999999927195, 0.0002950000000083719, 0.0011650000000003047, 0.000973000000001889, 0.0003399999999942338, 0.00033899999999675856, 0.00011299999999891952, 0.0012530000000054997, 0.0002980000000007976]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.645272|64.823762|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.17848999999999648|[1e-05, 0.00011399999999639476, 0.00018400000000440286, 0.00011299999999891952, 0.00019199999999841566, 0.00011499999999387, 0.00011700000000303135, 0.001645999999993819, 0.00010699999999985721, 0.07840500000000361, 0.03493199999999774]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.094578|64.825268|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[1474, 1474, 1179, 1140, 1140, 597, 597, 1392, 888, 1140, 1140]|0.7306899999999956|[1e-05, 6.299999999725969e-05, 0.06327000000000282, 0.0661580000000015, 0.10335700000000259, 0.06592899999999702, 0.16400900000000718, 0.0817209999999875, 0.019600000000011164, 0.10094799999998827, 0.06412900000000832]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.645229|64.825629|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514]|0.1804000000000059|[1e-05, 0.0002309999999994261, 6.500000000642103e-05, 0.00023199999999690135, 7.300000000043383e-05, 0.0017969999999962738, 7.899999999949614e-05, 0.05062300000000164, 0.06259099999999762, 0.06434799999999541, 0.00016100000000562886]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.645638|64.830332|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 403, 247, 1111, 1111, 1235, 1235, 1235, 1313, 1235]|0.18469399999999325|[1e-05, 0.00030699999999228567, 0.00011700000000303135, 0.0017529999999936763, 0.07829100000000722, 0.034937999999996805, 0.0646509999999978, 0.0008410000000083073, 0.0008399999999966212, 0.0004919999999941638, 0.002200000000001978]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.825629|64.831507|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.005877999999995609|[1e-05, 0.0002669999999938, 0.0007410000000049877, 9.99999999891088e-05, 0.0005590000000097461, 0.0001869999999968286, 0.0005689999999987094, 0.001953999999997791, 0.0003260000000011587, 0.0005869999999958964, 0.00024400000000923683]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.826186|64.891685|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54]|0.06549899999998843|[1e-05, 0.00019999999999242846, 0.0005409999999983484, 0.0001540000000090913, 0.0006289999999893325, 0.0019429999999971415, 0.0001650000000097407, 0.0007149999999995771, 0.00015899999999646752, 0.0008150000000028967, 0.05964399999999159]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.831663|64.894314|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.06265099999998824|[1e-05, 4.9999999873762135e-06, 0.06014400000000819, 0.00024899999999661304, 0.0001850000000018781, 0.00025800000000231194, 0.0009939999999915017, 0.00013600000001190438, 0.0002589999999997872, 0.00011499999999387, 0.00024299999999755073]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.891915|64.894574|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.0026590000000084046|[1e-05, 9.200000000930686e-05, 0.0003399999999942338, 0.001036999999996624, 6.199999999978445e-05, 0.00029899999999827287, 6.900000001053286e-05, 0.0002709999999979118, 6.700000000137152e-05, 0.0002980000000007976, 7.599999999285956e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.830982|64.895465|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1273, 1111, 1235, 719, 1235, 1235, 1235, 1235, 243, 247]|0.06448299999999563|[1e-05, 0.0006020000000006576, 0.06010099999998886, 0.0004530000000073642, 0.0002819999999985612, 0.001156999999992081, 0.0003500000000116188, 0.00038699999998925705, 0.0003240000000062082, 0.00011999999999545707, 0.0006630000000029668]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.894371|65.025219|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.1308480000000003|[1e-05, 0.00020299999999906504, 0.00011099999998975818, 0.00012000000000966793, 0.0005889999999908468, 7.100000000548334e-05, 0.1271600000000035, 0.0013859999999965567, 0.0002669999999938, 0.0005170000000020991, 0.00024700000000166256]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.895234|65.026264|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.13102999999999554|[1e-05, 7.899999999949614e-05, 0.11103400000000363, 0.01627200000000073, 0.0009869999999949641, 0.00018000000000029104, 0.0006529999999997926, 0.00016800000000216642, 0.0006120000000038317, 0.00017399999998701787, 0.0007050000000106138]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.025587|65.072921|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.047333999999992216|[1e-05, 0.0003689999999920701, 0.0004420000000067148, 0.0020399999999938245, 0.0002660000000105356, 0.0006079999999997199, 1.1999999998124622e-05, 0.0005960000000015953, 0.00016199999998889325, 0.04243500000001177, 0.0002709999999979118]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.028039|65.076127|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.0480879999999928|[1e-05, 0.00016499999999552983, 0.0006769999999960419, 0.00017499999999870397, 0.0005000000000023874, 0.00017400000000122873, 0.0423370000000034, 0.00022299999999120246, 0.0006309999999984939, 0.002873000000008119, 0.00018099999999776628]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.022625|65.07655|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[597, 1235, 1235, 1235, 799, 1235, 1235, 327, 1235, 205, 1235]|0.05392499999999245|[1e-05, 0.0014319999999941047, 0.0007999999999981355, 0.0007920000000041227, 0.0006149999999962574, 0.0022380000000055134, 0.0007090000000005148, 0.0007689999999911379, 0.042602999999999724, 0.0005050000000039745, 0.003258999999999901]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.073271|65.081125|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.007853999999994699|[1e-05, 0.0028559999999941965, 0.00042299999999784177, 0.0005670000000037589, 0.0002789999999919246, 0.0005190000000112605, 0.0003109999999963975, 0.0006280000000060681, 0.00024599999998997646, 0.00030399999999985994, 0.001677999999998292]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.076729|65.218204|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 54]|0.1414749999999998|[1e-05, 0.00016499999999552983, 0.0006770000000102527, 0.00018899999999177908, 0.0007769999999993615, 0.0001790000000028158, 0.002024000000005799, 0.00015199999999992997, 0.04093199999999797, 0.05251799999999207, 0.04250400000000809]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.081238|65.222597|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 1474, 1228, 60, 60, 60, 60, 60, 60, 60, 60]|0.14135899999999424|[1e-05, 0.04040500000000691, 8.999999991488039e-06, 0.004685000000009154, 0.09234199999998793, 0.00022400000000288856, 0.0007030000000014525, 0.00026200000000642376, 0.0005129999999979873, 0.00026400000000137425, 0.0004950000000008004]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.077199|65.22318|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 243, 761, 597, 1235, 1235, 1235, 285, 1235]|0.14598100000000613|[1e-05, 0.0008740000000102555, 0.0009239999999977044, 0.0002800000000036107, 0.0018479999999954089, 0.044972000000001344, 0.09268500000000301, 0.0008679999999969823, 0.0008809999999925822, 0.0005020000000115488, 0.0020299999999906504]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
65.218204|65.223809|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.005605000000002747|[1e-05, 0.00027199999999538704, 0.0006910000000033278, 0.00021399999999971442, 0.000658999999998855, 0.0001759999999961792, 0.0006330000000076552, 0.0017479999999920892, 0.00018200000000945238, 0.0006609999999938054, 0.00017600000001039007]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
64.883016|65.280199|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[1392, 316, 597, 1392, 1392, 1150, 1474, 753, 1140, 1392, 1392]|0.3971829999999983|[1e-05, 0.006534000000002038, 0.08020199999999988, 0.05096000000000345, 0.0015059999999920137, 0.048976000000010345, 0.05041899999999089, 0.015107999999997901, 0.07983500000000276, 0.014746999999999844, 0.04551200000000222]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
